Category,City,Country/Region,Customer ID,Customer Name,Order Date,Order ID,Postal Code,Product ID,Product Name,Quantity (bin),Region,Row ID,Ship Date,Ship Mode,State,Sub-Category,Profit,Quantity,Sales,Sales Agent ID
Office Supplies,Los Angeles,United States,EM-14095,Eudokia Martin,07-11-2018,CA-161669-2018_11_07,90036,OFF-SU-10002503,Acme Preferred Stainless Steel Scissors,2,West,845,09-11-2018,First Class,California,Supplies,3.408,2,11.36,4
Office Supplies,Los Angeles,United States,EM-14095,Eudokia Martin,07-11-2018,CA-161669-2018_11_07,90036,OFF-LA-10004093,Avery 486,2,West,846,09-11-2018,First Class,California,Labels,4.386,2,14.62,4
Technology,Louisville,United States,AF-10885,Art Foster,13-10-2017,CA-114300-2017_10_13,40214,TEC-PH-10001552,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,6,South,847,17-10-2017,Standard Class,Kentucky,Phones,25.116,7,83.72,16
Furniture,Louisville,United States,AF-10885,Art Foster,13-10-2017,CA-114300-2017_10_13,40214,FUR-CH-10001891,Global Deluxe Office Fabric Chairs,2,South,848,17-10-2017,Standard Class,Kentucky,Chairs,86.382,3,287.94,16
Furniture,Lorain,United States,GA-14725,Guy Armstrong,01-01-2019,CA-107503-2019_01_01,44052,FUR-FU-10003878,"Linden 10"" Round Wall Clock, Black",4,East,849,06-01-2019,Standard Class,Ohio,Furnishings,14.6688,4,48.896,34
Technology,Linden,United States,CK-12760,Cyma Kinney,07-02-2016,CA-107755-2016_02_07,07036,TEC-AC-10000710,Maxell DVD-RAM Discs,6,East,850,12-02-2016,Standard Class,New Jersey,Accessories,34.608,7,115.36,29
Office Supplies,Salinas,United States,DP-13105,Dave Poirier,20-06-2018,CA-152534-2018_06_20,93905,OFF-AR-10002335,DIXON Oriole Pencils,2,West,851,25-06-2018,Second Class,California,Art,1.548,2,5.16,4
Office Supplies,Salinas,United States,DP-13105,Dave Poirier,20-06-2018,CA-152534-2018_06_20,93905,OFF-PA-10001870,Xerox 202,6,West,852,25-06-2018,Second Class,California,Paper,11.664,6,38.88,4
Office Supplies,Jackson,United States,VD-21670,Valerie Dominguez,28-05-2018,CA-113747-2018_05_28,39212,OFF-AR-10003373,"Boston School Pro Electric Pencil Sharpener, 1670",6,South,853,04-06-2018,Standard Class,Mississippi,Art,55.764,6,185.88,23
Furniture,New York City,United States,GT-14710,Greg Tran,19-02-2018,CA-123274-2018_02_19,10035,FUR-FU-10004090,"Executive Impressions 14"" Contract Wall Clock",2,East,854,24-02-2018,Standard Class,New York,Furnishings,13.338,2,44.46,31
Office Supplies,New York City,United States,GT-14710,Greg Tran,19-02-2018,CA-123274-2018_02_19,10035,OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,2,East,855,24-02-2018,Standard Class,New York,Storage,72.882,3,242.94,31
Office Supplies,New York City,United States,BK-11260,Berenike Kampe,03-08-2016,CA-125612-2016_08_03,10035,OFF-PA-10001019,Xerox 1884,2,East,856,08-08-2016,Standard Class,New York,Paper,11.988,2,39.96,31
Office Supplies,New York City,United States,BK-11260,Berenike Kampe,03-08-2016,CA-125612-2016_08_03,10035,OFF-SU-10002537,Acme Box Cutter Scissors,10,East,857,08-08-2016,Standard Class,New York,Supplies,30.69,10,102.3,31
Office Supplies,New York City,United States,BK-11260,Berenike Kampe,03-08-2016,CA-125612-2016_08_03,10035,OFF-ST-10003221,Staple magnet,2,East,858,08-08-2016,Standard Class,New York,Storage,6.408,2,21.36,31
Office Supplies,New Brunswick,United States,SJ-20125,Sanjit Jacobs,10-04-2019,CA-161984-2019_04_10,08901,OFF-PA-10004569,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",0,East,859,15-04-2019,Standard Class,New Jersey,Paper,2.283,1,7.61,29
Office Supplies,New Brunswick,United States,SJ-20125,Sanjit Jacobs,10-04-2019,CA-161984-2019_04_10,08901,OFF-FA-10000624,OIC Binder Clips,2,East,860,15-04-2019,Standard Class,New Jersey,Fasteners,2.148,2,7.16,29
Office Supplies,San Francisco,United States,CM-12445,Chuck Magee,09-06-2016,CA-133851-2016_06_09,94122,OFF-SU-10001225,Staple remover,2,West,861,16-06-2016,Standard Class,California,Supplies,2.208,2,7.36,4
Office Supplies,San Francisco,United States,CM-12445,Chuck Magee,09-06-2016,CA-133851-2016_06_09,94122,OFF-AR-10003752,Deluxe Chalkboard Eraser Cleaner,2,West,862,16-06-2016,Standard Class,California,Art,6.93,2,23.1,4
Technology,Jacksonville,United States,AJ-10795,Anthony Johnson,05-01-2018,CA-134474-2018_01_05,32216,TEC-AC-10001714,LogitechÊMX Performance Wireless Mouse,6,South,863,07-01-2018,Second Class,Florida,Accessories,57.4416,6,191.472,9
Office Supplies,Jacksonville,United States,AJ-10795,Anthony Johnson,05-01-2018,CA-134474-2018_01_05,32216,OFF-AR-10003958,Newell 337,2,South,864,07-01-2018,Second Class,Florida,Art,1.5744,2,5.248,9
Technology,Jacksonville,United States,AJ-10795,Anthony Johnson,05-01-2018,CA-134474-2018_01_05,32216,TEC-PH-10002923,"Logitech B530 USBÊHeadsetÊ-ÊheadsetÊ- Full size, Binaural",2,South,865,07-01-2018,Second Class,Florida,Phones,17.7552,2,59.184,
Office Supplies,Springfield,United States,AJ-10780,Anthony Jacobs,10-01-2016,CA-149020-2016_01_10,22153,OFF-LA-10004272,Avery 482,0,South,866,15-01-2016,Standard Class,Virginia,Labels,0.867,1,2.89,45
Furniture,Springfield,United States,AJ-10780,Anthony Jacobs,10-01-2016,CA-149020-2016_01_10,22153,FUR-FU-10000965,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",0,South,867,15-01-2016,Standard Class,Virginia,Furnishings,15.582,1,51.94,45
Office Supplies,Philadelphia,United States,LS-16945,Linda Southworth,29-09-2018,CA-134362-2018_09_29,19140,OFF-LA-10004853,Avery 483,4,East,868,02-10-2018,First Class,Pennsylvania,Labels,4.7808,4,15.936,37
Office Supplies,Lancaster,United States,GP-14740,Guy Phonely,06-04-2016,CA-136742-2016_04_06,17602,OFF-BI-10003719,Large Capacity Hanging Post Binders,6,East,869,10-04-2016,Standard Class,Pennsylvania,Binders,13.473,6,44.91,37
Office Supplies,Philadelphia,United States,PK-18910,Paul Knutson,03-09-2018,CA-158099-2018_09_03,19143,OFF-BI-10000545,GBC Ibimaster 500 Manual ProClick Binding System,4,East,870,05-09-2018,First Class,Pennsylvania,Binders,342.441,5,1141.47,37
Technology,Philadelphia,United States,PK-18910,Paul Knutson,03-09-2018,CA-158099-2018_09_03,19143,TEC-PH-10002496,Cisco SPA301,2,East,871,05-09-2018,First Class,Pennsylvania,Phones,84.2346,3,280.782,37
Office Supplies,Concord,United States,TB-21520,Tracy Blumstein,19-10-2017,CA-131128-2017_10_19,03301,OFF-PA-10003591,Southworth 100% Cotton The Best Paper,2,East,872,20-10-2017,First Class,New Hampshire,Paper,10.332,3,34.44,28
Office Supplies,New York City,United States,SM-20005,Sally Matthias,10-12-2016,CA-148488-2016_12_10,10009,OFF-PA-10004470,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",2,East,873,15-12-2016,Standard Class,New York,Paper,3.408,2,11.36,31
Office Supplies,New York City,United States,SM-20005,Sally Matthias,10-12-2016,CA-148488-2016_12_10,10009,OFF-BI-10000315,Poly Designer Cover & Back,6,East,874,15-12-2016,Standard Class,New York,Binders,31.9032,7,106.344,31
Office Supplies,Charlotte,United States,GA-14725,Guy Armstrong,25-08-2019,CA-114636-2019_08_25,28205,OFF-PA-10001790,Xerox 1910,4,South,875,29-08-2019,Standard Class,North Carolina,Paper,57.648,5,192.16,32
Furniture,Concord,United States,CC-12430,Chuck Clark,17-01-2018,CA-116736-2018_01_17,03301,FUR-FU-10004017,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",2,East,876,21-01-2018,Standard Class,New Hampshire,Furnishings,96.777,3,322.59,28
Technology,Concord,United States,CC-12430,Chuck Clark,17-01-2018,CA-116736-2018_01_17,03301,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,0,East,877,21-01-2018,Standard Class,New Hampshire,Accessories,8.997,1,29.99,28
Technology,Concord,United States,CC-12430,Chuck Clark,17-01-2018,CA-116736-2018_01_17,03301,TEC-AC-10002049,Logitech G19 Programmable Gaming Keyboard,2,East,878,21-01-2018,Standard Class,New Hampshire,Accessories,111.591,3,371.97,28
Office Supplies,Philadelphia,United States,AG-10765,Anthony Garverick,17-09-2016,US-158638-2016_09_17,19120,OFF-BI-10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",4,East,879,21-09-2016,Standard Class,Pennsylvania,Binders,1.7676,4,5.892,37
Office Supplies,New York City,United States,HP-14815,Harold Pawlan,30-11-2019,CA-111689-2019_11_30,10024,OFF-BI-10003984,Lock-Up Easel 'Spel-Binder',2,East,880,02-12-2019,Second Class,New York,Binders,20.5416,3,68.472,31
Furniture,New York City,United States,HP-14815,Harold Pawlan,30-11-2019,CA-111689-2019_11_30,10024,FUR-CH-10004287,SAFCO Arco Folding Chair,4,East,881,02-12-2019,Second Class,New York,Chairs,372.87,5,1242.9,31
Office Supplies,Springfield,United States,DK-13090,Dave Kipp,09-10-2017,CA-129098-2017_10_09,22153,OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",2,South,882,13-10-2017,Standard Class,Virginia,Storage,9.252,2,30.84,45
Office Supplies,San Francisco,United States,GZ-14470,Gary Zandusky,23-12-2019,US-123463-2019_12_23,94109,OFF-AR-10001118,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",4,West,883,23-12-2019,Same Day,California,Art,4.044,4,13.48,4
Furniture,Detroit,United States,PM-19135,Peter McVee,22-10-2018,CA-165148-2018_10_22,48227,FUR-FU-10000732,Eldon 200 Class Desk Accessories,4,Central,884,24-10-2018,First Class,Michigan,Furnishings,9.42,5,31.4,21
Furniture,Rochester,United States,LL-16840,Lauren Leatherbury,29-04-2016,CA-134061-2016_04_29,14609,FUR-FU-10001424,Dax Clear Box Frame,2,East,885,04-05-2016,Standard Class,New York,Furnishings,5.238,2,17.46,31
Office Supplies,Los Angeles,United States,JS-15595,Jill Stevenson,25-04-2017,CA-143602-2017_04_25,90045,OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,2,West,886,28-04-2017,Second Class,California,Binders,4.1832,3,13.944,4
Office Supplies,San Diego,United States,OT-18730,Olvera Toch,26-06-2019,CA-115364-2019_06_26,92105,OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,12,West,887,02-07-2019,Standard Class,California,Storage,25.128,12,83.76,4
Office Supplies,Columbia,United States,EL-13735,Ed Ludwig,14-10-2019,CA-150707-2019_10_14,21044,OFF-BI-10001078,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",6,East,888,19-10-2019,Standard Class,Maryland,Binders,11.298,7,37.66,19
Office Supplies,San Francisco,United States,CK-12760,Cyma Kinney,09-12-2016,CA-104976-2016_12_09,94122,OFF-PA-10003845,Xerox 1987,6,West,889,16-12-2016,Standard Class,California,Paper,10.404,6,34.68,4
Technology,New Rochelle,United States,JE-15475,Jeremy Ellison,20-06-2019,CA-132934-2019_06_20,10801,TEC-AC-10000927,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,4,East,890,26-06-2019,Standard Class,New York,Accessories,44.985,5,149.95,31
Office Supplies,New Rochelle,United States,JE-15475,Jeremy Ellison,20-06-2019,CA-132934-2019_06_20,10801,OFF-BI-10001098,Acco D-Ring Binder w/DublLock,2,East,891,26-06-2019,Standard Class,New York,Binders,15.3936,3,51.312,31
Office Supplies,Detroit,United States,TH-21550,Tracy Hopkins,26-06-2019,CA-133256-2019_06_26,48227,OFF-PA-10001622,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",0,Central,892,27-06-2019,First Class,Michigan,Paper,1.362,1,4.54,21
Office Supplies,Detroit,United States,TH-21550,Tracy Hopkins,26-06-2019,CA-133256-2019_06_26,48227,OFF-AR-10003158,Fluorescent Highlighters by Dixon,4,Central,893,27-06-2019,First Class,Michigan,Art,4.776,4,15.92,21
Technology,Detroit,United States,TH-21550,Tracy Hopkins,26-06-2019,CA-133256-2019_06_26,48227,TEC-PH-10002660,Nortel Networks T7316 E Nt8 B27,8,Central,894,27-06-2019,First Class,Michigan,Phones,163.176,8,543.92,21
Office Supplies,San Francisco,United States,PC-18745,Pamela Coakley,10-11-2018,CA-105494-2018_11_10,94122,OFF-ST-10002205,File Shuttle I and Handi-File,6,West,895,12-11-2018,First Class,California,Storage,46.746,7,155.82,4
Office Supplies,San Francisco,United States,PC-18745,Pamela Coakley,10-11-2018,CA-105494-2018_11_10,94122,OFF-BI-10003364,Binding Machine Supplies,2,West,896,12-11-2018,First Class,California,Binders,21.0024,3,70.008,4
Office Supplies,Houston,United States,HL-15040,Hunter Lopez,03-10-2018,CA-140634-2018_10_03,77095,OFF-EN-10001099,Staple envelope,2,Central,897,06-10-2018,Second Class,Texas,Envelopes,4.6944,2,15.648,42
Office Supplies,Detroit,United States,MS-17365,Maribeth Schnelling,09-09-2016,CA-144407-2016_09_09,48227,OFF-LA-10003923,Alphabetical Labels for Top Tab Filing,6,Central,898,15-09-2016,Standard Class,Michigan,Labels,31.08,7,103.6,21
Office Supplies,Auburn,United States,GB-14530,George Bell,29-10-2019,CA-160983-2019_10_29,13021,OFF-PA-10002250,Things To Do Today Pad,8,East,899,31-10-2019,Second Class,New York,Paper,14.088,8,46.96,31
Office Supplies,Springfield,United States,JR-16210,Justin Ritter,10-04-2018,US-114622-2018_04_10,45503,OFF-BI-10004716,Wilson Jones Hanging Recycled Pressboard Data Binders,2,East,900,12-04-2018,First Class,Ohio,Binders,2.6712,2,8.904,34
Office Supplies,Garland,United States,TD-20995,Tamara Dahlen,11-11-2019,CA-150959-2019_11_11,75043,OFF-LA-10001045,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,4,Central,901,13-11-2019,First Class,Texas,Labels,3.132,5,10.44,42
Office Supplies,Garland,United States,TD-20995,Tamara Dahlen,11-11-2019,CA-150959-2019_11_11,75043,OFF-BI-10001510,Deluxe Heavy-Duty Vinyl Round Ring Binder,4,Central,902,13-11-2019,First Class,Texas,Binders,5.5008,4,18.336,42
Technology,Chicago,United States,DB-13060,Dave Brooks,15-09-2019,CA-132353-2019_09_15,60653,TEC-PH-10004536,Avaya 5420 Digital phone,2,Central,903,17-09-2019,First Class,Illinois,Phones,97.1928,3,323.976,12
Office Supplies,Los Angeles,United States,LC-17140,Logan Currie,08-04-2018,CA-130477-2018_04_08,90032,OFF-PA-10002947,Xerox 1923,2,West,904,12-04-2018,Standard Class,California,Paper,6.012,3,20.04,4
Office Supplies,Los Angeles,United States,LC-17140,Logan Currie,08-04-2018,CA-130477-2018_04_08,90032,OFF-ST-10002583,Fellowes Neat Ideas Storage Cubes,2,West,905,12-04-2018,Standard Class,California,Storage,19.488,2,64.96,4
Office Supplies,Los Angeles,United States,LC-17140,Logan Currie,08-04-2018,CA-130477-2018_04_08,90032,OFF-PA-10000019,Xerox 1931,2,West,906,12-04-2018,Standard Class,California,Paper,3.888,2,12.96,4
Furniture,New York City,United States,PO-18865,Patrick O'Donnell,30-12-2019,CA-143259-2019_12_30,10009,FUR-BO-10003441,"Bush Westfield Collection Bookcases, Fully Assembled",4,East,907,03-01-2020,Standard Class,New York,Bookcases,96.9408,4,323.136,31
Technology,New York City,United States,PO-18865,Patrick O'Donnell,30-12-2019,CA-143259-2019_12_30,10009,TEC-PH-10004774,Gear Head AU3700S Headset,6,East,908,03-01-2020,Standard Class,New York,Phones,27.279,7,90.93,31
Office Supplies,New York City,United States,PO-18865,Patrick O'Donnell,30-12-2019,CA-143259-2019_12_30,10009,OFF-BI-10003684,Wilson Jones Legal Size Ring Binders,2,East,909,03-01-2020,Standard Class,New York,Binders,15.8328,3,52.776,31
Technology,Jackson,United States,BE-11335,Bill Eplett,02-09-2019,CA-137596-2019_09_02,49201,TEC-PH-10001494,Polycom CX600 IP Phone VoIP phone,4,Central,910,07-09-2019,Standard Class,Michigan,Phones,359.94,4,1199.8,21
Technology,Jackson,United States,BE-11335,Bill Eplett,02-09-2019,CA-137596-2019_09_02,49201,TEC-AC-10004666,MaxellÊiVDR EX 500GB Cartridge,6,Central,911,07-09-2019,Standard Class,Michigan,Accessories,578.634,7,1928.78,21
Office Supplies,Jackson,United States,BE-11335,Bill Eplett,02-09-2019,CA-137596-2019_09_02,49201,OFF-ST-10003816,Fellowes High-Stak Drawer Files,2,Central,912,07-09-2019,Standard Class,Michigan,Storage,105.714,2,352.38,21
Furniture,Norwich,United States,SC-20050,Sample Company A,31-05-2017,CA-133627-2017_05_31,06360,FUR-FU-10001935,3M Hangers With Command Adhesive,6,East,913,07-06-2017,Standard Class,Connecticut,Furnishings,6.66,6,22.2,6
Furniture,Milwaukee,United States,BM-11650,Brian Moss,27-11-2019,CA-102519-2019_11_27,53209,FUR-FU-10004091,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",0,Central,914,29-11-2019,First Class,Wisconsin,Furnishings,14.082,1,46.94,48
Technology,Milwaukee,United States,BM-11650,Brian Moss,27-11-2019,CA-102519-2019_11_27,53209,TEC-AC-10001772,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,8,Central,915,29-11-2019,First Class,Wisconsin,Accessories,43.119,9,143.73,48
Furniture,San Antonio,United States,KL-16555,Kelly Lampkin,15-06-2016,US-141215-2016_06_15,78207,FUR-TA-10001520,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",2,Central,916,21-06-2016,Standard Class,Texas,Tables,29.9754,2,99.918,42
Furniture,San Antonio,United States,KL-16555,Kelly Lampkin,15-06-2016,US-141215-2016_06_15,78207,FUR-CH-10003379,Global Commerce Series High-Back Swivel/Tilt Chairs,4,Central,917,21-06-2016,Standard Class,Texas,Chairs,239.3832,4,797.944,42
Office Supplies,San Antonio,United States,KL-16555,Kelly Lampkin,15-06-2016,US-141215-2016_06_15,78207,OFF-BI-10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings,2,Central,918,21-06-2016,Standard Class,Texas,Binders,2.5704,3,8.568,42
Office Supplies,Dallas,United States,RW-19630,Rob Williams,05-03-2018,CA-165218-2018_03_05,75220,OFF-EN-10000056,Cameo Buff Policy Envelopes,2,Central,919,11-03-2018,Standard Class,Texas,Envelopes,44.8056,3,149.352,42
Office Supplies,Dallas,United States,RW-19630,Rob Williams,05-03-2018,CA-165218-2018_03_05,75220,OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,0,Central,920,11-03-2018,Standard Class,Texas,Storage,3.8976,1,12.992,42
Office Supplies,Alexandria,United States,RC-19825,Roy Collins,05-12-2016,CA-138296-2016_12_05,22304,OFF-ST-10002444,Recycled Eldon Regeneration Jumbo File,2,South,921,12-12-2016,Standard Class,Virginia,Storage,7.368,2,24.56,45
Technology,New York City,United States,SE-20110,Sanjit Engle,11-04-2017,CA-111164-2017_04_11,10009,TEC-AC-10002473,Maxell 4.7GB DVD-R,2,East,922,15-04-2017,Standard Class,New York,Accessories,25.542,3,85.14,31
Technology,New York City,United States,SE-20110,Sanjit Engle,11-04-2017,CA-111164-2017_04_11,10009,TEC-PH-10004531,OtterBox Commuter Series Case - iPhone 5 & 5s,0,East,923,15-04-2017,Standard Class,New York,Phones,6.597,1,21.99,31
Office Supplies,New York City,United States,SE-20110,Sanjit Engle,11-04-2017,CA-111164-2017_04_11,10009,OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center,4,East,924,15-04-2017,Standard Class,New York,Appliances,121.98,5,406.6,31
Office Supplies,New York City,United States,AH-10075,Adam Hart,15-09-2018,CA-149797-2018_09_15,10011,OFF-BI-10003650,GBC DocuBind 300 Electric Binding Machine,2,East,925,20-09-2018,Standard Class,New York,Binders,252.4704,2,841.568,31
Office Supplies,Philadelphia,United States,JM-15535,Jessica Myrick,13-09-2016,CA-132962-2016_09_13,19143,OFF-PA-10003543,Xerox 1985,2,East,926,16-09-2016,First Class,Pennsylvania,Paper,4.6656,3,15.552,37
Technology,Philadelphia,United States,JM-15535,Jessica Myrick,13-09-2016,CA-132962-2016_09_13,19143,TEC-AC-10004353,Hypercom P1300 Pinpad,4,East,927,16-09-2016,First Class,Pennsylvania,Accessories,75.6,5,252,37
Office Supplies,Springfield,United States,JJ-15760,Joel Jenkins,05-10-2017,CA-115091-2017_10_05,22153,OFF-AR-10000658,Newell 324,4,South,928,09-10-2017,Standard Class,Virginia,Art,13.86,4,46.2,45
Office Supplies,Springfield,United States,JJ-15760,Joel Jenkins,05-10-2017,CA-115091-2017_10_05,22153,OFF-AP-10000696,Holmes Odor Grabber,2,South,929,09-10-2017,Standard Class,Virginia,Appliances,8.652,2,28.84,45
Office Supplies,Toledo,United States,AB-10165,Alan Barnes,14-04-2019,CA-144932-2019_04_14,43615,OFF-AR-10003560,Zebra Zazzle Fluorescent Highlighters,2,East,930,17-04-2019,First Class,Ohio,Art,4.3776,3,14.592,34
Office Supplies,Toledo,United States,AB-10165,Alan Barnes,14-04-2019,CA-144932-2019_04_14,43615,OFF-AR-10001468,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",2,East,931,17-04-2019,First Class,Ohio,Art,26.9568,3,89.856,34
